osm_type,osm_id,lat,lon,name,amenity,shop,office,building,landuse,tourism,historic
node,11183602103,54.7015204,25.309018,Saulėtekio klinika,clinic,,,,,,
node,11185064501,54.7136138,25.2973953,Barzdaskučiai,,hairdresser,,,,,
node,11185064502,54.7134891,25.2977237,Little goose,,toys,,,,,
node,11185064503,54.7134803,25.2978322,LT vaikas,,shoes,,,,,
node,11185064504,54.7134462,25.2980509,Art Inn,,craft,,,,,
node,11185064505,54.713425,25.2981715,Elfai,,clothes,,,,,
node,11185986493,54.7085735,25.2714461,Bruknė,,bakery,,,,,
node,11186039286,54.7206699,25.2801227,Oshia,,massage,,,,,
node,11186052930,54.7207049,25.2808549,Bangų gėlės,,massage,,,,,
node,11186072839,54.7207396,25.2815532,Beauty Queen,,hairdresser,,,,,
node,11187842384,54.6846331,25.279831,Vilniaus Ivano Lukievičiaus baltarusių muziejus,,,,,,museum,
node,11187845485,54.6845516,25.2798268,Vilniaus baltarusių kultūros centras,,,ngo,,,,
node,11195295090,54.7158644,25.3036725,manoslides.lt,,ski,,,,,
node,11195295092,54.7132685,25.3035227,Eugenitas,,furniture,,,,,
node,11201524138,54.6755278,25.2532169,School of Digital Competencies,college,,,,,,
node,11206166277,54.6421342,25.2061055,Gėrimai Pigiau,,alcohol,,,,,
node,11206166287,54.6412286,25.2086281,Kibinukai,cafe,,,,,,
node,11206166290,54.6436675,25.2004687,Tadam,cafe,,,,,,
node,11209952257,54.6241652,25.1108735,,charging_station,,,,,,
node,11210171238,54.6743346,25.2838555,Keistoteka,,books,,,,,
node,11211814843,54.705126,25.2725515,Spark,charging_station,,,,,,
node,11223301748,54.7305955,25.3322834,,charging_station,,,,,,
node,11223312538,54.7137581,25.3026409,,charging_station,,,,,,
node,11226357237,54.6792205,25.3037576,Kava Tau,cafe,,,,,,
node,11228854665,54.7376171,25.2677132,,charging_station,,,,,,
node,11246158280,54.7091245,25.1845175,Domino's Pizza „Pilaitė“,fast_food,,,,,,
node,11263097081,54.6748111,25.3132081,,,general,,,,,
node,11283670170,54.7040978,25.2668956,Caffeine,cafe,,,,,,
node,11289039439,54.6740363,25.2608726,Baldai1,,furniture,,,,,
node,11289071481,54.6743803,25.2846195,Hooked on Barbers,,hairdresser,,,,,
node,11301538684,54.6525411,25.2219775,GUT,,appliance,,,,,
node,11306622469,54.7137234,25.2737989,Pet City,,pet,,,,,
node,11353565869,54.6738887,25.2841999,Villou,,bag,,,,,
node,11356286640,54.671062,25.0905872,Candy Planet,,confectionery,,,,,
node,11366616452,54.6528134,25.2774164,Crustum,,bakery,,,,,
node,11366652101,54.7319389,25.2457861,Crustum,,bakery,,,,,
node,11366654152,54.7402438,25.2285208,Crustum,,bakery,,,,,
node,11366664203,54.6936862,25.2763739,Crustum,,bakery,,,,,
node,11366688396,54.7136833,25.2724469,Crustum,,bakery,,,,,
node,11366703085,54.700179,25.2579517,Crustum,,bakery,,,,,
node,11366711980,54.64272,25.2799482,Crustum,,bakery,,,,,
node,11366738969,54.6429444,25.2823644,Crustum,,bakery,,,,,
node,11377760760,54.6804908,25.2741219,Vox,bar,,,,,,
node,11399483923,54.6694441,25.240198,Stylebegin7,,hairdresser,,,,,
node,11416796369,54.6806765,25.2962672,Not Only Coffee,cafe,,,,,,
node,11446419144,54.6703819,25.2663487,Brasa,,furniture,,,,,
node,11446419145,54.6702104,25.2665005,Kinų virtuvė,restaurant,,,,,,
node,11446419146,54.6701183,25.2664019,LK Projektai,,car_repair,,,,,
node,11446419147,54.6700616,25.2660413,AutoLyga,,car_repair,,,,,
node,11446419148,54.6694523,25.2668118,Green Beetle,,tattoo,,,,,
node,11446419149,54.6694987,25.2667894,Juliet rose,,florist,,,,,
node,11455579919,54.6710187,25.2667966,Flugger dažai,,paint,,,,,
node,11455579920,54.6710775,25.2661299,Trukmė,,interior_decoration,,,,,
node,11469867164,54.6708919,25.2662424,Studio.Home,,interior_decoration,,,,,
node,11469867662,54.6765343,25.2675269,,,bakery,,,,,
node,11472617815,54.677466,25.3164772,KAVAkaKAVA,,coffee,,,,,
node,11476370569,54.7018558,25.2751636,Archie's Burger,fast_food,,,,,,
node,11478510994,54.6710505,25.2683827,Montis magia laipiojimo salė,,,,,,,
node,11485702269,54.6818044,25.27838,Biopapa,,health_food,,,,,
node,11515696901,54.6730002,25.2804322,Pleassurie,,bakery,,,,,
node,11519475569,54.6944121,25.2934498,ANY1,,hairdresser,,,,,
node,11519490569,54.701311,25.29202,,charging_station,,,,,,
node,11540295108,54.6608662,25.3039438,Mere,,convenience,,,,,
node,11545398569,54.6822147,25.2547593,Aibė,,convenience,,,,,
node,11552228279,54.7019891,25.2780639,DRESS2W,,clothes,,,,,
node,11552228280,54.7024243,25.2793249,BonBrioche Bistro,cafe,,,,,,
node,11552228281,54.7006949,25.2771397,Maisto kraitė,,convenience,,,,,
node,11555888667,54.6796959,25.286847,Nick & Nora Cocktails Bar,bar,,,,,,
node,11555948315,54.6803023,25.2883371,Nomads Cocktails Bar,bar,,,,,,
node,11559221768,54.6611074,25.2747996,Vynoteka,,alcohol,,,,,
node,11563377349,54.6713331,25.1590307,Elektornikos taškas,,electronics,,,,,
node,11565294169,54.7161338,25.2786891,Vilniaus Ryto atributikos parduotuvė,,clothes,,,,,
node,11573922669,54.710543,25.2991372,Batų kalnas,,shoes,,,,,
node,11578818345,54.7013602,25.2593516,La Capital,restaurant,,,,,,
node,11581924567,54.6770174,25.2763759,El Gato Negro,restaurant,,,,,,
node,11581932769,54.7288038,25.2690956,Alynas,bar,,,,,,
node,11589076929,54.7282233,25.2370231,Žana,,houseware,,,,,
node,11592258369,54.6793134,25.3035843,Raštinė,cafe,stationery,,,,,
node,11598270965,54.6927269,25.2689528,HeJi,restaurant,,,,,,
node,11603099712,54.6854001,25.2796352,Fortas,restaurant,,,,,,
node,11603099713,54.6855408,25.2796352,Meating Room,restaurant,,,,,,
node,11607768680,54.6770211,25.2765557,Thai Market,,deli,,,,,
node,11640683674,54.705336,25.3110979,Biržų duona,,bakery,,,,,
node,11645410052,54.6803508,25.2938949,Burtai,,deli,,,,,
node,11659605470,54.7288476,25.2703395,Spark,charging_station,,,,,,
node,11659881971,54.6768577,25.2847609,Biržu Duona,cafe,,,,,,
node,11666906941,54.7131826,25.2975616,Sterntaler,,baby_goods,,,,,
node,11673339313,54.6587942,25.1574532,,charging_station,,,,,,
node,11673409553,54.7134073,25.2976806,9mėnesiai,,clothes,,,,,
node,11673409554,54.7133312,25.2976443,Demidream,,hairdresser,,,,,
node,11673409555,54.7124476,25.2949745,Talluti,restaurant,,,,,,
node,11673409556,54.7122135,25.2952699,Ekoliumenas,,lighting,,,,,
node,11684377969,54.730211,25.2469221,Gausa,,clothes,,,,,
node,11690072848,54.6860678,25.0537404,,charging_station,,,,,,
node,11693730212,54.6739638,25.2473251,Vizija,,hairdresser,,,,,
node,11700382679,54.6701007,25.2610127,Samarkand,restaurant,,,,,,
node,11700382680,54.6772849,25.2648035,Nu wave,,,,,,hotel,
node,11708700769,54.6764671,25.2880501,Caffeine,cafe,,,,,,
node,11710871275,54.6750057,25.2611648,Savitarnos servisas,,motorcycle_repair,,,,,
node,11730343881,54.7791855,25.2779934,Varžtų pasaulis,,hardware,,,,,
node,11766114402,54.6827898,25.2610641,Mokslininkai,restaurant,,,,,,
node,11768368194,54.7240244,25.2397259,Velorama,,bicycle,,,,,
node,11768539084,54.6737507,25.2217008,Renti UAB,,,financial,,,,
node,11773084543,54.6853714,25.295593,BikeWash,bicycle_wash,coffee,,,,,
node,11773084546,54.7226528,25.2754942,Snyks,,shoes,,,,,
node,11813365861,54.7210768,25.281909,benzingalvis.lt,,car,,,,,
node,11818223172,54.676885,25.2646393,Demo Loftas,cafe,,,,,,
node,11819896000,54.6408827,25.2629048,TDK Servisas,,car_repair,,,,,
node,11825057689,54.6767508,25.3200706,Three Old Mechanics,,watches,,,,,
node,11831290502,54.6800906,25.2768079,Sakai Ramen,restaurant,,,,,,
node,11847763070,54.6716329,25.2674627,Garso Namai,,hifi,,,,,
node,11861995076,54.7000718,25.2446397,On Hook,,fishing,,,,,
node,11868941482,54.6721157,25.2577204,Domino's Pizza „Žemaitės“,restaurant,,,,,,
node,11876767877,54.6719517,25.2630724,Džinsai,,clothes,,,,,
node,11891131223,54.7028259,25.2062146,Affidea,clinic,,,,,,
node,11891187134,54.6790175,25.2589877,Vilniaus Endemik klinika,clinic,,,,,,
node,11892954159,54.6972679,25.273186,Affidea,clinic,,,,,,
node,11892997448,54.7526116,25.282651,Affidea,clinic,,,,,,
node,11904674700,54.679042,25.2831456,Mon.,cafe,,,,,,
node,11905228841,54.7095844,25.1879134,Eldrive,charging_station,,,,,,
node,11908760752,54.6502491,25.3243738,MB Daivos masažai,,massage,,,,,
node,11911876669,54.6498466,25.2798581,,charging_station,,,,,,
node,11911876769,54.6732479,25.2750403,,charging_station,,,,,,
node,11912192850,54.7384305,25.2570537,Aibė,,convenience,,,,,
node,11913167269,54.6754033,25.2792244,,charging_station,,,,,,
node,11914039869,54.6526754,25.3039079,,charging_station,,,,,,
node,11919502921,54.7329271,25.3349199,Fabrikėlis,restaurant,,,,,,
node,11940571126,54.7117512,25.1808835,Būba,,hairdresser,,,,,
node,11940592363,54.7117509,25.1804758,Tanagra,,car_parts,,,,,
node,11942883497,54.7086516,25.3187034,Affidea,clinic,,,,,,
node,11945192369,54.6669161,25.2525997,Pepperoni pizza,fast_food,,,,,,
node,11949682009,54.7222522,25.2344382,Unica pizza,fast_food,,,,,,
node,11955255653,54.6759745,25.2554773,Lavanda,,dry_cleaning,,,,,
node,11964130686,54.7251156,25.2212984,Ratų montavimas,,car_repair,,,,,
node,11967519432,54.6895583,25.2660849,Misto,cafe,,,,,,
node,11967519433,54.689477,25.2665123,Barzdočius,,hairdresser,,,,,
node,11968535525,54.7155599,25.2780882,Gurtam,,,company,,,,
node,11971193385,54.6749397,25.2527645,The Angel Barber Shop,,hairdresser,,,,,
node,11982717170,54.7804353,25.1924908,Pagalba mažyliui,clinic,,,,,,
node,11982840369,54.700572,25.2724003,Zio Rigo,restaurant,,,,,,
node,11982847870,54.7041196,25.2740459,ilunch,restaurant,,,,,,
node,11983547269,54.6748904,25.2823712,Savas Ratas,cafe,,,,,,
node,11988059537,54.6838818,25.2896078,Bernelių Užeiga,restaurant,,,,,,
node,11988926131,54.6764546,25.2827283,Grotthuss Boutique Hotel,,,,,,hotel,
node,11999275127,54.7406885,25.2269762,Pievų Vėjai,restaurant,,,,,,
node,12000217964,54.692752,25.2809402,Biržų Duona,,bakery,,,,,
node,12000217965,54.702989,25.2839612,Pryzmat,,stationery,,,,,
node,12000221747,54.7113268,25.2868937,donum.,,clothes,,,,,
node,12000233125,54.706797,25.2850975,Kirpykla,,hairdresser,,,,,
node,12000260841,54.6771922,25.2807404,Elva,,clothes,,,,,
node,12010257169,54.6807309,25.2821276,iFiXas,,mobile_phone,,,,,
node,12012092717,54.6921976,25.4114346,Level Up Bistro,fast_food,,,,,,
node,12012092718,54.6922139,25.4116049,RenFlower gėlių studija,,florist,,,,,
node,12012193761,54.6818113,25.2781594,Valentinos saldumynai,,confectionery,,,,,
node,12012301592,54.7156562,25.2781294,DIN Breezy restoranas,restaurant,,,,,,
node,12014765457,54.740447,25.2270004,Remmers,,paint,,,,,
node,12015381058,54.6812383,25.2855706,Nineteen18,restaurant,,,,,,
node,12015397722,54.6829277,25.2804476,Džiaugsmas,restaurant,,,,,,
node,12016509457,54.6800218,25.2908653,Gastronomika,restaurant,,,,,,
node,12016509462,54.6806142,25.2905005,Bokšto SPA,,beauty,,,,,
node,12016532952,54.679935,25.2904442,Lietuvos kulinarinio paveldo muziejus,,,,,,museum,
node,12017125569,54.6839196,25.2794362,Dirigentai,restaurant,,,,,,
node,12017174513,54.7408173,25.2285726,Krinona,,houseware,,,,,
node,12017174514,54.7406312,25.2281634,Eurokos,,cosmetics,,,,,
node,12017182696,54.7414501,25.229888,Egidijos Kirpykla,,hairdresser,,,,,
node,12017182697,54.7420821,25.2308017,InMedica,clinic,,,,,,
node,12019792070,54.711951,25.2861983,Pak foods,restaurant,,,,,,
node,12019984447,54.713973,25.2740031,Cropp,,clothes,,,,,
node,12019984448,54.7140161,25.27411,,,bag,,,,,
node,12019984449,54.7139233,25.2738861,Deichmann,,shoes,,,,,
node,12027521090,54.6763366,25.255218,pirkeu.lt,,outpost,,,,,
node,12027521091,54.676382,25.2553505,Foto procentras,,photo,,,,,
node,12029438814,54.7112439,25.256313,Grožio Salonas,,hairdresser,,,,,
node,12036405769,54.6806517,25.2777048,CopyPro,,copyshop,,,,,
node,12038002345,54.7257835,25.3280016,,charging_station,,,,,,
node,12039301923,54.6699847,25.2783035,Spritcas Brunch,restaurant,,,,,,
node,12044021071,54.6800736,25.2792768,Cuproom café,cafe,,,,,,
node,12051528618,54.7070372,25.2345164,UrbiHop bar,bar,,,,,,
node,12055477020,54.7353705,25.2475784,Mere,,supermarket,,,,,
node,12063274785,54.651885,25.2256911,My flowers,,florist,,,,,
node,12063274786,54.6519758,25.2255939,Martina,,cosmetics,,,,,
node,12064485542,54.6776092,25.3179375,Aibė,,supermarket,,,,,
node,12064750969,54.6808794,25.2900563,Baking mad,bar,,,,,,
node,12070292969,54.684867,25.2768078,Saisei,clinic,,,,,,
node,12072042185,54.6698703,25.2690384,Bonobo Climbing,,,,,,,
node,12072123438,54.7117157,25.1864577,,parking,,,,,,
node,12072123441,54.7117273,25.1853259,,parking,,,,,,
node,12073419669,54.7023516,25.2578516,Wargaming.net,,,company,,,,
node,12075186664,54.6737907,25.2857133,Baleboste,restaurant,,,,,,
node,12075436067,54.6780925,25.2727539,Telia,,mobile_phone,,,,,
node,12077703969,54.6703868,25.2850579,IKI Express,,convenience,,,,,
node,12078335410,54.6964926,25.2624482,Vilniaus kolegija,university,,,,,,
node,12078335411,54.6977645,25.2603388,Registrų centras,,,government,,,,
node,12078335412,54.6971046,25.2610388,Medardo Čoboto trečiojo amžiaus universitetas,university,,,,,,
node,12082957930,54.6585093,25.1561313,,charging_station,,,,,,
node,12083691969,54.6808524,25.2818761,SNKRS,,shoes,,,,,
node,12083692069,54.6808729,25.2818371,Pink Milk shake,cafe,,,,,,
node,12083734069,54.6800896,25.2769211,Ararat,restaurant,,,,,,
node,12085089825,54.6817647,25.278881,Sofoklis,,books,,,,,
node,12095794919,54.6791309,25.2899179,Agni Food,restaurant,,,,,,
node,12098170915,54.6780631,25.2739211,50 Cents,,second_hand,,,,,
node,12100916528,54.6826646,25.2892973,Amatų Namai,,gift,,,,,
node,12100916530,54.6795275,25.2841413,Glasses on,,optician,,,,,
node,12101055454,54.6963638,25.276315,Chačapuri,restaurant,,,,,,
node,12103276843,54.6738584,25.2859366,Aštriai Aštru,,spices,,,,,
node,12103292463,54.6721472,25.2807785,Hillbilly Barbershop,,hairdresser,,,,,
node,12103309770,54.6738468,25.2859057,Halės mėsainis,fast_food,,,,,,
node,12112952301,54.6846022,25.2792739,Spaguetteria,restaurant,,,,,,
node,12118304320,54.7547984,25.2714719,Caffeine,cafe,,,,,,
node,12120949071,54.6725897,25.2799337,Niam Niam Sushi,restaurant,,,,,,
node,12121844667,54.6737177,25.2592044,Palulu barber shop,,hairdresser,,,,,
node,12139376545,54.6747215,25.2336551,,parking,,,,,,
node,12144967401,54.6748337,25.2612316,Rūdys niekad nemiega,,motorcycle_repair,,,,,
node,12145887354,54.694298,25.2837791,Team sport,,sports,,,,,
node,12150973944,54.6866812,25.2810516,Embassy of India,,,diplomatic,,,,
node,12155164501,54.6963577,25.2764237,Pizza del Gatto,restaurant,,,,,,
node,12163459393,54.7087159,25.2693272,Antano Gustaičio aviacijos institutas,university,,,,,,
node,12164029561,54.7077152,25.2685471,Sėkmingi vaikai,clinic,,,,,,
node,12164104379,54.7021706,25.2524657,Eigirdas Scinskas galerija,,art,,,,,
node,12168650743,54.7138631,25.2766178,Carglass,,car_repair,,,,,
node,12170139770,54.6211166,25.0647169,Vilniaus alus,,beverages,,,,,
node,12184468939,54.711742,25.1817175,IAC,clinic,,,,,,
node,12184491188,54.7113709,25.1872157,Šuniukų ir kačiukų kirpykla,,pet_grooming,,,,,
node,12184503672,54.7121633,25.1817996,Odos klinika,clinic,,,,,,
node,12184504546,54.7117632,25.1863378,Upeliukai,kindergarten,,,,,,
node,12193287301,54.7403988,25.2232343,7 Fridays Perkūnkiemis,bar,,,,,,
node,12196809001,54.7283082,25.2410503,Siam Thai,restaurant,,,,,,
node,12206459801,54.6786738,25.2887803,Naujas Regėjimas,clinic,,,,,,
node,12237724401,54.6928175,25.3036023,Boho Kavinė,cafe,,,,,,
node,12253456087,54.6781562,25.287216,Restoranas Kristoforas,restaurant,,,,,,
node,12268968459,54.7080071,25.2236357,Sveikatos klinika | Viršuliškės,clinic,,,,,,
node,12270490751,54.6735055,25.2840812,Rocket Bean,cafe,,,,,,
node,12276881995,54.7002309,25.1773793,"Autoservice Servistra, UAB",,car_repair,,,,,
node,12278450501,54.7160814,25.2775008,iLunch,restaurant,,,,,,
node,12282144401,54.7494199,25.281832,Pica+,restaurant,,,,,,
node,12284581284,54.7036106,25.2062387,Egosmart,,mobile_phone,,,,,
node,12292290000,54.7741212,25.4433961,,parking,,,,,,
node,12293997424,54.6470334,25.1014942,,charging_station,,,,,,
node,12293999536,54.6460875,25.1404016,Labas Kebabas,fast_food,,,,,,
node,12303929978,54.6523671,25.3421711,Iki,,supermarket,,,,,
node,12307205560,54.6928977,25.3989853,Dūmų terasa,restaurant,,,,,,
node,12307205561,54.6926829,25.3992784,Sakiškės Brewery,bar,,,,,,
node,12307207789,54.6486608,25.2791789,Varžtų pasaulis,,hardware,,,,,
node,12320136892,54.6732438,25.268084,Notum,clinic,,,,,,
node,12329372276,54.7143978,25.2750299,Jammi,fast_food,,,,,,
node,12335289509,54.6763499,25.2647577,DR Verslas,,,insurance,,,,
node,12335289871,54.6862135,25.286052,Kiveda,,,guide,,,,
node,12337877958,54.6774329,25.2676691,Maisto Oazė,restaurant,,,,,,
node,12338907257,54.6708665,25.2830689,Kebab Station,fast_food,,,,,,
node,12339867423,54.669784,25.2605768,Dushanbe,cafe,,,,,,
node,12339867424,54.6720847,25.269931,,,tailor,,,,,
node,12339867425,54.6723775,25.2715364,Diora,,beauty,,,,,
node,12339867426,54.6722866,25.2731474,Faces,,beauty,,,,,
node,12348595401,54.7569516,25.277044,Express Pizza,restaurant,,,,,,
node,12355072066,54.6867239,25.2813331,Smart master,,mobile_phone,,,,,
node,12367332638,54.7313544,25.2381172,Cramo,,tool_hire,,,,,
node,12367332639,54.7313281,25.2386238,Keista,,,construction_company,,,,
node,12375060063,54.6747047,25.2529328,,charging_station,,,,,,
node,12375726212,54.7287731,25.270928,Z klinika,clinic,,,,,,
node,12375767718,54.6974103,25.2769439,Antėja,clinic,,,,,,
node,12397714334,54.6977935,25.2505333,,parking,,,,,,
node,12397714335,54.6973906,25.2507012,,parking,,,,,,
node,12398391501,54.6695463,25.2828502,Line Up,bar,,,,,,
node,12404431956,54.6630021,25.2584837,Kondicionierių pildymas,,car_repair,,,,,
node,12404431957,54.6630218,25.2583428,Ratų montavimas,,tyres,,,,,
node,12419840805,54.7396771,25.2747583,Vilniaus alus,,alcohol,,,,,
node,12419840806,54.739671,25.2743616,Kikilio lizdas,restaurant,,,,,,
node,12426910301,54.740047,25.2258932,,charging_station,,,,,,
node,12452919514,54.6717122,25.2855696,,parking,,,,,,
node,12458793370,54.6226955,25.1110228,Tesla Vilnius,,car,,,,,
node,12458793371,54.6226848,25.1112096,Rasmitas - Bosch Car Service,,car_repair,,,,,
node,12465452501,54.687741,25.2754315,"Billiard Club ""Fuksas""",bar,,,,,,
node,12468796428,54.6897467,25.2648894,Diamante,,jewelry,,,,,
node,12480275501,54.7514546,25.2642628,iLunch,restaurant,,,,,,
node,12497702149,54.6802779,25.2886137,Make Heads Turn | Lithuanian Design Store,,craft,,,,,
node,12507115424,54.6942814,25.2771344,Uzbek House Tashkent 1,restaurant,,,,,,
node,12515948872,54.7029761,25.2186087,,charging_station,,,,,,
node,12516408235,54.6839597,25.2789652,Kernagis Bar,bar,,,,,,
node,12520718509,54.7022913,25.2889964,Sushi City,restaurant,,,,,,
node,12523856274,54.7264243,25.2989177,,charging_station,,,,,,
node,12523856279,54.7235437,25.2971302,Mono auto,,car_repair,,,,,
node,12539091578,54.6900492,25.2562646,Grožio Akademija,clinic,,,,,,
node,12546015480,54.6475161,25.142119,Skuba,,truck,,,,,
node,12549063273,54.6813852,25.2889537,SMASH by Mama sakė paeis,fast_food,,,,,,
node,12561234849,54.7179031,25.2890009,Mobis Dikas,restaurant,,,,,,
node,12573805043,54.6798111,25.2614326,12Boksas,,car_repair,,,,,
node,12581862754,54.6794617,25.2579276,Du karaliai,bar,,,,,,
node,12581862755,54.6951836,25.2769546,Route 66,bar,,,,,,
node,12585001083,54.6382042,25.2591394,Skuba,,truck,,,,,
node,12585162504,54.715685,25.2953709,Emilio,fast_food,,,,,,
node,12609702205,54.6694288,25.2690745,Ratų centras,,car_repair,,,,,
node,12609702206,54.6692924,25.2676268,Vizualika,,copyshop,,,,,
node,12609702209,54.6708313,25.2668668,Sanilux,,swimming_pool,,,,,
node,12610204403,54.6946299,25.2747314,Piazza,restaurant,,,,,,
node,12626123001,54.734155,25.2536376,Sushi Square,restaurant,,,,,,
node,12647417015,54.6853762,25.2821064,Kiras,cafe,,,,,,
node,12648300101,54.6039294,25.2602296,Pepco,,clothes,,,,,
node,12648304401,54.6037846,25.2600763,Pizza Express & Crisperia,fast_food,,,,,,
node,12648311801,54.6037871,25.2604762,Sushi Sushi,cafe,,,,,,
node,12648321701,54.605322,25.2602141,Oregano Pica,fast_food,,,,,,
node,12648329101,54.6039283,25.2604221,Vet1,,pet,,,,,
node,12648337001,54.6053301,25.2600657,Gėlės pas Jūratę,,florist,,,,,
node,12648397201,54.6039333,25.2599883,Sinsay,,clothes,,,,,
node,12648400301,54.6048984,25.2606129,Lidl Charging Station,charging_station,,,,,,
node,12650211902,54.7547928,25.2615555,Bee Gappy,restaurant,,,,,,
node,12652144481,54.712667,25.3148629,Paulini,,tailor,,,,,
node,12652144482,54.7132945,25.3159226,Antakalnio pelėda,,books,,,,,
node,12658255150,54.682551,25.2656572,Fohow ir Zinzino papildai,,nutrition_supplements,,,,,
node,12660553501,54.6790219,25.3021541,Habits Bakery,,bakery,,,,,
node,12666429801,54.6943035,25.2886777,Cut Code,,hairdresser,,,,,
node,12666429802,54.6942146,25.2887068,Baltas Dobilas,,beverages,,,,,
node,12668958226,54.6461287,25.0518719,,charging_station,,,,,,
node,12668958227,54.6461633,25.0518364,,charging_station,,,,,,
node,12669053001,54.6703193,25.245845,Mimino,restaurant,,,,,,
node,12669053002,54.6727647,25.2663726,Uptown Billiards,bar,,,,,,
node,12669053003,54.6726057,25.2694846,IKI Express Švitrigaila,,supermarket,,,,,
node,12669053004,54.6733783,25.2695584,Oxylabs,,,company,,,,
node,12669053005,54.6738142,25.270511,iLunch (Cyber City),restaurant,,,,,,
node,12669053006,54.6738117,25.2700564,Surfshark,,,company,,,,
node,12669053101,54.67322,25.2693381,Sparta bar,bar,,,,,,
node,12669053102,54.6737423,25.269894,Hostinger,,,company,,,,
node,12669053201,54.6730174,25.2693276,Fresh Post,restaurant,,,,,,
node,12669053301,54.6734005,25.2692116,Wrap house,restaurant,,,,,,
node,12669053401,54.6728103,25.2697381,Nord Security,,,company,,,,
node,12670181561,54.7103121,25.275546,PATI,,clothes,,,,,
node,12670181562,54.7103462,25.2756804,La Viva,,hairdresser,,,,,
node,12670578801,54.6764755,25.2647737,Piramidė,bar,,,,,,
node,12674325901,54.6724089,25.2697928,,parking,,,,,,
node,12694296554,54.6920564,25.2570315,Espresinė,cafe,,,,,,
node,12694296555,54.6919231,25.2564548,I Hate Sushi,restaurant,,,,,,
node,12696972489,54.6744493,25.283891,Gardenija,,florist,,,,,
node,12709760501,54.6792541,25.3020118,Unlabel,,clothes,,,,,
node,12710083538,54.6739712,25.2847636,Brolių Ateljė,,hairdresser,,,,,
node,12716429985,54.7326418,25.2368566,Medicinos Namai,clinic,,,,,,
node,12716684483,54.7016412,25.2595647,Vero Cafe Danske Campus,cafe,,,,,,
node,12716903478,54.7396753,25.2745877,Gėlių stilius,,florist,,,,,
node,12716903479,54.7396776,25.2746609,Sushi Out,restaurant,,,,,,
node,12716903480,54.739996,25.2750548,Kika,,pet,,,,,
node,12716903493,54.7398963,25.2743704,Vynoteka,,alcohol,,,,,
node,12716903494,54.7398857,25.2744649,Biržų duona,,bakery,,,,,
node,12716903495,54.7398809,25.2745153,Rokiškio mėsinė,,butcher,,,,,
node,12716903496,54.7398711,25.2746214,Eurokos,,cosmetics,,,,,
node,12716903497,54.7398615,25.2747212,Rūta,,chocolate,,,,,
node,12716903498,54.7398565,25.2747752,Joglė,,dry_cleaning,,,,,
node,12716903499,54.7398515,25.2748218,Skonis ir kvapas,,tobacco,,,,,
node,12716903500,54.7398457,25.2748632,Mon ami,,bakery,,,,,
node,12729453054,54.7224701,25.2799283,Dujų Specas,,car_repair,,,,,
node,12750031558,54.6785831,25.2554977,,charging_station,,,,,,
node,12752775138,54.6585967,25.1539795,,charging_station,,,,,,
node,12753992173,54.6955475,25.4301779,Pats sau baldžius,,furniture,,,,,
node,12769436970,54.6856074,25.2774501,Akcentai Vilnius,cafe,,,,,,
node,12771735503,54.7106275,25.1837278,,parking,,,,,,
node,12771735539,54.7109333,25.1841063,,parking,,,,,,
node,12798453501,54.6863195,25.2793747,Brussels Mussels,restaurant,,,,,,
node,12802480456,54.6793544,25.3031938,Pleassurie Paupys,cafe,,,,,,
node,12802565701,54.7788113,25.274918,,charging_station,,,,,,
node,12805933983,54.721302,25.2883219,Katilų turgus,,bathroom_furnishing,,,,,
node,12806589184,54.6786193,25.3028838,Wraperia Suppa Kebs,restaurant,,,,,,
node,12806592681,54.6792589,25.3022201,Du Son,,houseware,,,,,
node,12809947983,54.6790384,25.3029853,Goooods,,boutique,,,,,
node,12819078693,54.7187254,25.3018247,Nova.Beauty.Lab,,beauty,,,,,
node,12820447701,54.6845921,25.2845492,Kalimera,restaurant,,,,,,
node,12828433509,54.678829,25.2840105,Marinara,restaurant,,,,,,
node,12828760922,54.6778254,25.3846006,Benu,pharmacy,chemist,,,,,
node,12828760923,54.6778159,25.3843005,Džiaugsmo klinika,clinic,,,,,,
node,12828760924,54.6775952,25.3847329,Sinsay,,clothes,,,,,
node,12828770320,54.6810457,25.4139098,PetHappy.lt,,pet,,,,,
node,12829029616,54.71179,25.3152932,Rėminimo paslaugos,,frame,,,,,
node,12834713140,54.7075821,25.3037155,Padangų remontas,,car_repair,,,,,
node,12840624700,54.6801135,25.2885373,Caffeine,cafe,coffee,,,,,
node,12840631101,54.6804285,25.2886397,Rūta,,confectionery,,,,,
node,12840631102,54.6820485,25.2897502,Sauluva,,gift,,,,,
node,12840631103,54.682323,25.290467,Azia Spa,,massage,,,,,
node,12841667927,54.7375096,25.2694318,Automobilių dalys,,car_parts,,,,,
node,12848223601,54.6843078,25.2862214,Dionysos,restaurant,,,,,,
node,12849420955,54.6787743,25.2546305,Kayalėja,,clothes,,,,,
node,12849420956,54.6781567,25.2528973,Madeson,,beauty,,,,,
node,12851365506,54.687648,25.2909742,,,ticket,,,,,
node,12851519168,54.6861818,25.2856005,Kepyklėlė,,bakery,,,,,
node,12856083412,54.7004131,25.2574636,Ecco,,shoes,,,,,
node,12856111167,54.714238,25.2987886,Ecco,,shoes,,,,,
node,12856111168,54.7146608,25.2982757,Crocs,,shoes,,,,,
node,12856134816,54.6885338,25.2678594,Formosa,cafe,,,,,,
